Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales
16116.0,Winning Post 7 Maximum 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,00s,
16356.0,G1 Jockey 4 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.01,0.0,0.0,0.01,00s,
16145.0,WSC REAL 09: World Snooker Championship,PS3,2009.0,Sports,Deep Silver,0.0,0.01,0.0,0.0,0.01,00s,
16182.0,Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006.0,Sports,Sega,0.0,0.0,0.01,0.0,0.01,,
16130.0,Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,,
,Tony Hawk's Project 8,PS3,2006.0,Sports,,0.3,0.23,,,,,
,Madden NFL 07,PS3,2006.0,Sports,,0.47,0.0,,,,,
,Tiger Woods PGA Tour 07,PS3,2006.0,Sports,,0.31,0.12,,,,,
,NBA 2K7,PS3,2006.0,Sports,,0.3,0.04,,,,,
,NBA 07,PS3,2006.0,Sports,,0.24,0.0,,,,,
,NHL 2K7,PS3,2006.0,Sports,,0.11,0.0,,,,,
,Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006.0,Sports,,0.0,0.0,,,,,
,FIFA Soccer 08,PS3,2007.0,Sports,,0.35,1.07,,,,,
,Pro Evolution Soccer 2008,PS3,2007.0,Sports,,0.04,1.1,,,,,
,Hot Shots Golf: Out of Bounds,PS3,2007.0,Sports,,0.31,0.03,,,,,
,Virtua Tennis 3,PS3,2007.0,Sports,,0.23,0.59,,,,,
,Madden NFL 08,PS3,2007.0,Sports,,0.89,0.01,,,,,
,Tiger Woods PGA Tour 08,PS3,2007.0,Sports,,0.22,0.38,,,,,
,NBA Live 08,PS3,2007.0,Sports,,0.56,0.02,,,,,
,NBA 2K8,PS3,2007.0,Sports,,0.5,0.01,,,,,
,Tony Hawk's Proving Ground,PS3,2007.0,Sports,,0.36,0.05,,,,,
,Skate,PS3,2007.0,Sports,,0.29,0.05,,,,,
,NCAA Football 08,PS3,2007.0,Sports,,0.35,0.0,,,,,
,MLB 07: The Show,PS3,2007.0,Sports,,0.29,0.0,,,,,
,Major League Baseball 2K7,PS3,2007.0,Sports,,0.23,0.0,,,,,
,College Hoops 2K7,PS3,2007.0,Sports,,0.16,0.0,,,,,
,The BIGS,PS3,2007.0,Sports,,0.15,0.0,,,,,
,All-Pro Football 2K8,PS3,2007.0,Sports,,0.14,0.0,,,,,
,NBA Street Homecourt,PS3,2007.0,Sports,,0.12,0.02,,,,,
,College Hoops 2K8,PS3,2007.0,Sports,,0.13,0.0,,,,,
,NBA 08,PS3,2007.0,Sports,,0.12,0.0,,,,,
,World Snooker Championship 2007,PS3,2007.0,Sports,,0.0,0.1,,,,,
,NCAA March Madness 08,PS3,2007.0,Sports,,0.08,0.0,,,,,
,NHL 2K8,PS3,2007.0,Sports,,0.08,0.01,,,,,
,Pro Yaky? Spirits 4,PS3,2007.0,Sports,,0.0,0.0,,,,,
,Surf's Up,PS3,2007.0,Sports,,0.03,0.0,,,,,
,Winning Post 7: Maximum 2007,PS3,2007.0,Sports,,0.0,0.0,,,,,
,FIFA Soccer 09,PS3,2008.0,Sports,,0.48,1.63,,,,,
,PES 2009: Pro Evolution Soccer,PS3,2008.0,Sports,,0.11,1.34,,,,,
,Madden NFL 09,PS3,2008.0,Sports,,1.56,0.15,,,,,
,Beijing 2008,PS3,2008.0,Sports,,0.14,0.54,,,,,
,MLB 08: The Show,PS3,2008.0,Sports,,0.64,0.0,,,,,
,Shaun White Snowboarding,PS3,2008.0,Sports,,0.31,0.24,,,,,
,Tiger Woods PGA Tour 09,PS3,2008.0,Sports,,0.34,0.22,,,,,
,NBA 2K9,PS3,2008.0,Sports,,0.56,0.0,,,,,
,NCAA Football 09,PS3,2008.0,Sports,,0.54,0.0,,,,,
,NBA Live 09,PS3,2008.0,Sports,,0.46,0.0,,,,,
,UEFA Euro 2008 Austria-Switzerland,PS3,2008.0,Sports,,0.08,0.27,,,,,
,Sega Superstars Tennis,PS3,2008.0,Sports,,0.13,0.2,,,,,
,NHL 09,PS3,2008.0,Sports,,0.29,0.02,,,,,
,FIFA Street 3,PS3,2008.0,Sports,,0.08,0.18,,,,,
,Major League Baseball 2K8,PS3,2008.0,Sports,,0.28,0.0,,,,,
,Rapala Fishing Frenzy 2009,PS3,2008.0,Sports,,0.16,0.0,,,,,
,NCAA Basketball 09,PS3,2008.0,Sports,,0.15,0.0,,,,,
,Blitz: The League II,PS3,2008.0,Sports,,0.11,0.03,,,,,
,NBA 09: The Inside,PS3,2008.0,Sports,,0.14,0.0,,,,,
,NFL Head Coach 09,PS3,2008.0,Sports,,0.13,0.0,,,,,
,NHL 2K9,PS3,2008.0,Sports,,0.11,0.01,,,,,
,NBA Ballers: Chosen One,PS3,2008.0,Sports,,0.12,0.0,,,,,
,Cabela's Dangerous Hunts 2009,PS3,2008.0,Sports,,0.12,0.0,,,,,
,NFL Tour,PS3,2008.0,Sports,,0.1,0.01,,,,,
,Pro Yaky? Spirits 5,PS3,2008.0,Sports,,0.0,0.0,,,,,
,Pro Yakyuu Spirits 5 Kanzenban,PS3,2008.0,Sports,,0.0,0.0,,,,,
,Winning Post 7 Maximum 2008,PS3,2008.0,Sports,,0.0,0.0,,,,,
,G1 Jockey 4 2008,PS3,2008.0,Sports,,0.0,0.01,,,,,
,FIFA Soccer 10,PS3,2009.0,Sports,,0.6,2.46,,,,,
,Madden NFL 10,PS3,2009.0,Sports,,2.03,0.13,,,,,
,Pro Evolution Soccer 2010,PS3,2009.0,Sports,,0.3,1.27,,,,,
,Skate 2,PS3,2009.0,Sports,,0.46,0.26,,,,,
,NBA 2K10,PS3,2009.0,Sports,,0.75,0.01,,,,,
,NCAA Football 10,PS3,2009.0,Sports,,0.75,0.0,,,,,
,Tiger Woods PGA Tour 10,PS3,2009.0,Sports,,0.42,0.25,,,,,
,MLB 09: The Show,PS3,2009.0,Sports,,0.66,0.0,,,,,
,Tony Hawk: RIDE,PS3,2009.0,Sports,,0.38,0.15,,,,,
,NHL 10,PS3,2009.0,Sports,,0.38,0.12,,,,,
,NBA Live 10,PS3,2009.0,Sports,,0.46,0.03,,,,,
,Cabela's Big Game Hunter 2010,PS3,2009.0,Sports,,0.37,0.0,,,,,
,Virtua Tennis 2009,PS3,2009.0,Sports,,0.09,0.23,,,,,
,NCAA Basketball 10,PS3,2009.0,Sports,,0.31,0.0,,,,,
,Cabela's Outdoor Adventures (2009),PS3,2009.0,Sports,,0.21,0.0,,,,,
,Ashes Cricket 2009,PS3,2009.0,Sports,,0.0,0.16,,,,,
,Major League Baseball 2K9,PS3,2009.0,Sports,,0.16,0.0,,,,,
,NHL 2K10,PS3,2009.0,Sports,,0.13,0.01,,,,,
,Pro Yaky? Spirits 6,PS3,2009.0,Sports,,0.0,0.0,,,,,
,The BIGS 2,PS3,2009.0,Sports,,0.12,0.0,,,,,
,MLB Front Office Manager,PS3,2009.0,Sports,,0.07,0.0,,,,,
,Winning Post World,PS3,2009.0,Sports,,0.0,0.0,,,,,
,World Sports Competition,PS3,2009.0,Sports,,0.02,0.0,,,,,
,WSC REAL 09: World Snooker Championship,PS3,2009.0,Sports,,0.0,0.01,,,,,
,FIFA Soccer 11,PS3,2010.0,Sports,,0.6,3.29,,,,,
,Sports Champions,PS3,2010.0,Sports,,2.12,1.14,,,,,
,pro evolution soccer 2011,PS3,2010.0,Sports,,0.29,1.18,,,,,
,Madden NFL 11,PS3,2010.0,Sports,,2.04,0.15,,,,,
,Skate 3,PS3,2010.0,Sports,,0.79,0.94,,,,,
,2010 FIFA World Cup South Africa,PS3,2010.0,Sports,,0.3,0.64,,,,,
,EA Sports Active 2,PS3,2010.0,Sports,,0.52,0.28,,,,,
,Tiger Woods PGA Tour 11,PS3,2010.0,Sports,,0.37,0.34,,,,,
,NCAA Football 11,PS3,2010.0,Sports,,0.79,0.0,,,,,
,MLB 10: The Show,PS3,2010.0,Sports,,0.66,0.0,,,,,
,NHL 11,PS3,2010.0,Sports,,0.4,0.13,,,,,
,Zumba Fitness,PS3,2010.0,Sports,,0.28,0.21,,,,,
,NBA Jam,PS3,2010.0,Sports,,0.22,0.12,,,,,
,Get Fit with Mel B,PS3,2010.0,Sports,,0.15,0.17,,,,,
,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PS3,2010.0,Sports,,0.09,0.2,,,,,
,Racquet Sports,PS3,2010.0,Sports,,0.11,0.17,,,,,
,Cabela's Dangerous Hunts 2011,PS3,2010.0,Sports,,0.26,0.04,,,,,
,Tony Hawk: Shred,PS3,2010.0,Sports,,0.18,0.07,,,,,
,Rapala Pro Bass Fishing 2010,PS3,2010.0,Sports,,0.18,0.06,,,,,
,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010.0,Sports,,0.0,0.0,,,,,
,Pure Futbol,PS3,2010.0,Sports,,0.06,0.13,,,,,
,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,2010.0,Sports,,0.0,0.0,,,,,
,Pro Yaky? Spirits 2010,PS3,2010.0,Sports,,0.0,0.0,,,,,
,International Cricket 2010,PS3,2010.0,Sports,,0.0,0.15,,,,,
,Brunswick Pro Bowling,PS3,2010.0,Sports,,0.1,0.06,,,,,
,Shaun White Skateboarding,PS3,2010.0,Sports,,0.11,0.05,,,,,
,Major League Baseball 2K10,PS3,2010.0,Sports,,0.17,0.0,,,,,
,High Velocity Bowling,PS3,2010.0,Sports,,0.13,0.0,,,,,
,Cabela's North American Adventures,PS3,2010.0,Sports,,0.11,0.0,,,,,
,PDC World Championship Darts: Pro Tour,PS3,2010.0,Sports,,0.0,0.09,,,,,
,John Daly's ProStroke Golf,PS3,2010.0,Sports,,0.09,0.02,,,,,
,Deadliest Catch: Sea of Chaos,PS3,2010.0,Sports,,0.08,0.0,,,,,
,Little League World Series Baseball 2010,PS3,2010.0,Sports,,0.07,0.0,,,,,
,Winning Post 7 2010,PS3,2010.0,Sports,,0.0,0.0,,,,,
,Winning Post World 2010,PS3,2010.0,Sports,,0.0,0.0,,,,,
,Winter Sports 3: The Great Tournament,PS3,2010.0,Sports,,0.0,0.03,,,,,
,Rugby League Live,PS3,2010.0,Sports,,0.0,0.02,,,,,
,FIFA 12,PS3,2011.0,Sports,,0.84,4.32,,,,,
,Madden NFL 12,PS3,2011.0,Sports,,1.93,0.15,,,,,
,NBA 2K12,PS3,2011.0,Sports,,1.61,0.27,,,,,
,Tiger Woods PGA Tour 12: The Masters,PS3,2011.0,Sports,,0.52,0.26,,,,,
,NCAA Football 12,PS3,2011.0,Sports,,0.78,0.0,,,,,
,Top Spin 4,PS3,2011.0,Sports,,0.17,0.4,,,,,
,NHL 12,PS3,2011.0,Sports,,0.36,0.16,,,,,
,MLB 11: The Show,PS3,2011.0,Sports,,0.54,0.0,,,,,
,Virtua Tennis 4,PS3,2011.0,Sports,,0.09,0.25,,,,,
,Rugby World Cup 2011,PS3,2011.0,Sports,,0.0,0.25,,,,,
,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011.0,Sports,,0.0,0.0,,,,,
,Cabela's Big Game Hunter 2012,PS3,2011.0,Sports,,0.17,0.03,,,,,
,Champion Jockey: G1 Jockey & Gallop Racer,PS3,2011.0,Sports,,0.06,0.05,,,,,
,Major League Baseball 2K11,PS3,2011.0,Sports,,0.15,0.03,,,,,
,UFC Personal Trainer: The Ultimate Fitness System,PS3,2011.0,Sports,,0.08,0.09,,,,,
,Cabela's Survival: Shadows of Katmai,PS3,2011.0,Sports,,0.11,0.05,,,,,
,Pro Yaky? Spirits 2011,PS3,2011.0,Sports,,0.0,0.0,,,,,
,MotionSports: Adrenaline,PS3,2011.0,Sports,,0.08,0.06,,,,,
,My Fitness Coach: Club,PS3,2011.0,Sports,,0.0,0.1,,,,,
,Fit in Six,PS3,2011.0,Sports,,0.12,0.0,,,,,
,After Hours Athletes,PS3,2011.0,Sports,,0.0,0.1,,,,,
,WSC Real 11: World Snooker Championship,PS3,2011.0,Sports,,0.0,0.07,,,,,
,Winter Stars,PS3,2011.0,Sports,,0.01,0.06,,,,,
,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011.0,Sports,,0.0,0.0,,,,,
,Winter Sports 2011,PS3,2011.0,Sports,,0.0,0.04,,,,,
,Summer Challenge: Athletics Tournament,PS3,2011.0,Sports,,0.0,0.03,,,,,
,Let's Dance with Mel B,PS3,2011.0,Sports,,0.0,0.02,,,,,
,Madden NFL 13,PS3,2012.0,Sports,,2.11,0.23,,,,,
,NBA 2K13,PS3,2012.0,Sports,,1.72,0.44,,,,,
,Pro Evolution Soccer 2013,PS3,2012.0,Sports,,0.18,0.64,,,,,
,FIFA Street,PS3,2012.0,Sports,,0.11,0.92,,,,,
,SSX,PS3,2012.0,Sports,,0.35,0.42,,,,,
,MLB 12: The Show,PS3,2012.0,Sports,,0.86,0.0,,,,,
,London 2012: The Official Video Game of the Olympic Games,PS3,2012.0,Sports,,0.06,0.5,,,,,
,NHL 13,PS3,2012.0,Sports,,0.33,0.22,,,,,
,Tiger Woods PGA Tour 13,PS3,2012.0,Sports,,0.24,0.22,,,,,
,Hot Shots Golf: World Invitational,PS3,2012.0,Sports,,0.0,0.0,,,,,
,Grand Slam Tennis 2,PS3,2012.0,Sports,,0.09,0.11,,,,,
,Major League Baseball 2K12,PS3,2012.0,Sports,,0.18,0.0,,,,,
,Pro Yaky? Spirits 2012,PS3,2012.0,Sports,,0.0,0.0,,,,,
,Winning Post 7 2012,PS3,2012.0,Sports,,0.0,0.0,,,,,
,Pro Angler Moves,PS3,2012.0,Sports,,0.01,0.0,,,,,
,Madden NFL 13,PS3,2012.0,Sports,,0.0,0.01,,,,,
,FIFA 14,PS3,2013.0,Sports,,0.78,4.32,,,,,
,NBA 2K14,PS3,2013.0,Sports,,1.43,0.33,,,,,
,Madden NFL 25,PS3,2013.0,Sports,,1.59,0.03,,,,,
,WWE 2K14,PS3,2013.0,Sports,,0.49,0.49,,,,,
,NCAA Football 14,PS3,2013.0,Sports,,0.75,0.0,,,,,
,MLB 13: The Show,PS3,2013.0,Sports,,0.66,0.0,,,,,
,NHL 14,PS3,2013.0,Sports,,0.28,0.19,,,,,
,Tiger Woods PGA Tour 14,PS3,2013.0,Sports,,0.16,0.15,,,,,
,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013.0,Sports,,0.0,0.0,,,,,
,Pro Yaky? Spirits 2013,PS3,2013.0,Sports,,0.0,0.0,,,,,
,Major League Baseball 2K13,PS3,2013.0,Sports,,0.14,0.0,,,,,
,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013.0,Sports,,0.0,0.0,,,,,
,Winning Post 7 2013,PS3,2013.0,Sports,,0.0,0.0,,,,,
,Turbo: Super Stunt Squad,PS3,2013.0,Sports,,0.0,0.02,,,,,
,FIFA 15,PS3,2014.0,Sports,,0.57,3.14,,,,,
,Madden NFL 15,PS3,2014.0,Sports,,1.07,0.15,,,,,
,NBA 2K15,PS3,2014.0,Sports,,0.86,0.27,,,,,
,WWE 2K15,PS3,2014.0,Sports,,0.36,0.35,,,,,
,2014 FIFA World Cup Brazil,PS3,2014.0,Sports,,0.15,0.39,,,,,
,Pro Evolution Soccer 2015,PS3,2014.0,Sports,,0.1,0.23,,,,,
,MLB 14: The Show,PS3,2014.0,Sports,,0.35,0.0,,,,,
,NHL 15,PS3,2014.0,Sports,,0.21,0.11,,,,,
,Jikkyou Powerful Pro Yakyuu 2014,PS3,2014.0,Sports,,0.0,0.0,,,,,
,Pro Yaky? Spirits 2014,PS3,2014.0,Sports,,0.0,0.0,,,,,
,Hajime no Ippo: The Fighting! (2014),PS3,2014.0,Sports,,0.0,0.0,,,,,
,Don Bradman Cricket 14,PS3,2014.0,Sports,,0.0,0.02,,,,,
,Tour de France 2014,PS3,2014.0,Sports,,0.0,0.02,,,,,
,FIFA 16,PS3,2015.0,Sports,,0.4,1.98,,,,,
,Madden NFL 16,PS3,2015.0,Sports,,0.56,0.11,,,,,
,NBA 2K16,PS3,2015.0,Sports,,0.44,0.19,,,,,
,WWE 2K16,PS3,2015.0,Sports,,0.21,0.27,,,,,
,Pro Evolution Soccer 2016,PS3,2015.0,Sports,,0.08,0.18,,,,,
,MLB 15: The Show,PS3,2015.0,Sports,,0.3,0.01,,,,,
,Rugby 15,PS3,2015.0,Sports,,0.02,0.09,,,,,
,WRC 5: FIA World Rally Championship,PS3,2015.0,Sports,,0.02,0.09,,,,,
,Rugby World Cup 2015,PS3,2015.0,Sports,,0.0,0.06,,,,,
,Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,,0.04,0.0,,,,,
,Handball 16,PS3,2015.0,Sports,,0.0,0.04,,,,,
,NHL 16,PS3,2015.0,Sports,,0.0,0.03,,,,,
,FIFA 17,PS3,2016.0,Sports,,0.02,0.29,,,,,
,UEFA Euro 2016,PS3,2016.0,Sports,,0.0,0.08,,,,,
,Jikkyou Powerful Pro Baseball 2016,PS3,2016.0,Sports,,0.0,0.0,,,,,
,Madden NFL 17,PS3,2016.0,Sports,,0.05,0.01,,,,,
,Pro Evolution Soccer 2017,PS3,2016.0,Sports,,0.0,0.01,,,,,
,NBA 2K17,PS3,2016.0,Sports,,0.03,0.01,,,,,
,Rugby Challenge 3,PS3,2016.0,Sports,,0.0,0.04,,,,,
